693.6457	357.1807
783.2736	374.4255
873.8255	393.0849
964.8836	411.3371
678.4461	431.0888
770.9581	449.6373
865.0333	468.6648
959.5452	487.3951
662.9594	510.1774
758.7742	530.1148
856.0646	549.3001
952.7691	568.8866
644.6012	595.5783
743.9885	615.3098
845.6190	637.3239
947.0678	657.1172
626.1194	686.5584
729.8350	708.4531
833.9327	729.9744
939.4462	750.7256
