330.3478	306.7053
420.5734	319.8789
510.5268	331.9216
602.5406	344.5913
350.8738	239.0392
437.5723	250.7932
525.3319	263.0940
613.1335	275.0381
369.3767	174.8216
453.6157	186.5821
538.2196	197.1822
623.3664	209.0114
386.5448	113.9209
468.1582	125.0264
550.3622	135.9722
633.1904	147.2358
403.1726	 58.3684
482.1066	 67.8765
562.3652	 79.0632
641.9005	 89.7172
