303.4115	 98.7999
383.1941	111.8950
464.2226	126.3570
545.6209	140.5178
277.7342	157.1828
360.3363	171.1737
444.5080	186.4644
528.6659	201.5021
252.7184	220.2985
338.0449	235.4255
423.7541	250.1461
509.8086	265.9351
224.4523	286.2391
312.7137	303.2447
400.8013	319.3822
490.5781	335.9255
194.5816	358.3662
285.4878	375.1379
377.3961	392.0216
470.5258	409.1883
