376.6702	 36.5650	  0.3858	 -0.3200	 -1.6956
353.3688	 38.6258	  0.3474	 -0.3105	 -1.7254
329.4157	 42.0495	  0.3079	 -0.3003	 -1.7545
305.7085	 44.8811	  0.2681	 -0.2907	 -1.7833
382.0965	 57.2034	  0.3921	 -0.2707	 -1.6871
358.5317	 60.0415	  0.3532	 -0.2613	 -1.7172
334.4838	 62.9881	  0.3144	 -0.2514	 -1.7473
310.5416	 65.8370	  0.2748	 -0.2415	 -1.7759
387.8846	 78.5966	  0.3978	 -0.2219	 -1.6790
363.7891	 81.9677	  0.3602	 -0.2115	 -1.7099
339.3584	 84.8628	  0.3202	 -0.2026	 -1.7386
314.9824	 88.0176	  0.2814	 -0.1927	 -1.7683
393.9333	100.7770	  0.4047	 -0.1727	 -1.6714
369.4666	103.9991	  0.3657	 -0.1632	 -1.7012
344.8948	107.0653	  0.3267	 -0.1534	 -1.7312
319.6806	110.4100	  0.2873	 -0.1436	 -1.7606
400.0147	123.1866	  0.4108	 -0.1242	 -1.6631
375.0481	126.9337	  0.3723	 -0.1144	 -1.6935
349.9418	130.1442	  0.3329	 -0.1044	 -1.7229
324.9998	133.5204	  0.2936	 -0.0946	 -1.7525
