123.4061	196.0979	 -0.0017	  0.0490	 -1.9713
148.0732	205.9299	  0.0353	  0.0651	 -1.9418
173.4048	216.0614	  0.0727	  0.0812	 -1.9125
199.1061	226.2471	  0.1090	  0.0973	 -1.8818
135.4536	171.9347	  0.0127	  0.0015	 -1.9642
160.3277	181.3418	  0.0499	  0.0178	 -1.9348
185.0404	191.1316	  0.0869	  0.0340	 -1.9043
210.0221	201.0268	  0.1238	  0.0504	 -1.8760
147.7650	148.8602	  0.0277	 -0.0456	 -1.9557
171.9006	157.9702	  0.0645	 -0.0295	 -1.9258
196.1050	167.6332	  0.1018	 -0.0128	 -1.8985
220.8792	176.5831	  0.1376	  0.0029	 -1.8670
158.9708	126.4892	  0.0417	 -0.0928	 -1.9487
182.8943	135.6250	  0.0791	 -0.0768	 -1.9198
206.6294	143.7087	  0.1159	 -0.0605	 -1.8889
231.3813	153.8191	  0.1526	 -0.0440	 -1.8592
169.9205	104.8910	  0.0557	 -0.1401	 -1.9400
193.8950	113.9105	  0.0932	 -0.1236	 -1.9107
217.4269	122.5202	  0.1305	 -0.1078	 -1.8815
241.3467	131.0143	  0.1670	 -0.0917	 -1.8516
