209.0870	170.6086	  0.1208	 -0.0081	 -1.8816
234.0390	180.0162	  0.1579	  0.0078	 -1.8521
258.9994	189.9840	  0.1954	  0.0237	 -1.8226
285.8644	200.3052	  0.2318	  0.0396	 -1.7920
219.5022	147.8042	  0.1348	 -0.0556	 -1.8742
244.5632	157.2525	  0.1722	 -0.0396	 -1.8447
269.1299	166.0653	  0.2092	 -0.0236	 -1.8147
293.6614	175.1377	  0.2462	 -0.0074	 -1.7860
230.1026	125.5031	  0.1494	 -0.1028	 -1.8656
253.9274	134.0775	  0.1862	 -0.0869	 -1.8356
278.4166	143.3726	  0.2238	 -0.0704	 -1.8085
302.5771	151.8911	  0.2596	 -0.0549	 -1.7767
239.4248	103.4940	  0.1631	 -0.1502	 -1.8582
263.4746	112.3158	  0.2005	 -0.1343	 -1.8294
287.2844	120.8874	  0.2373	 -0.1182	 -1.7985
311.0011	129.9482	  0.2742	 -0.1019	 -1.7689
248.9747	 82.6949	  0.1767	 -0.1975	 -1.8494
272.3770	 90.8375	  0.2142	 -0.1813	 -1.8199
295.6241	 99.5985	  0.2516	 -0.1657	 -1.7907
319.8483	108.0684	  0.2882	 -0.1497	 -1.7611
