269.9517	128.0187	  0.2104	 -0.1008	 -1.8180
295.9110	131.1796	  0.2498	 -0.0964	 -1.7875
321.1641	135.0038	  0.2894	 -0.0920	 -1.7570
347.0732	137.9611	  0.3281	 -0.0876	 -1.7256
273.3543	104.8525	  0.2153	 -0.1506	 -1.8175
298.3850	108.3269	  0.2549	 -0.1461	 -1.7870
323.9956	111.3911	  0.2941	 -0.1417	 -1.7560
349.0340	115.0197	  0.3333	 -0.1369	 -1.7257
276.6014	 82.4304	  0.2206	 -0.2004	 -1.8161
300.9943	 85.9243	  0.2598	 -0.1960	 -1.7852
325.9078	 89.2152	  0.2997	 -0.1908	 -1.7564
350.8265	 92.0647	  0.3377	 -0.1870	 -1.7242
279.1495	 61.0189	  0.2252	 -0.2501	 -1.8154
303.8101	 64.4978	  0.2651	 -0.2458	 -1.7859
327.9837	 67.5136	  0.3041	 -0.2412	 -1.7542
352.5821	 70.4519	  0.3431	 -0.2364	 -1.7234
282.0375	 39.5532	  0.2299	 -0.2999	 -1.8138
306.3450	 42.9417	  0.2696	 -0.2953	 -1.7837
331.5483	 44.1952	  0.3093	 -0.2912	 -1.7536
354.4631	 49.4836	  0.3481	 -0.2867	 -1.7232
