278.9309	 19.7998	  0.2262	 -0.3501	 -1.8232
255.4784	 20.9731	  0.1881	 -0.3379	 -1.8522
232.1680	 27.4484	  0.1492	 -0.3251	 -1.8811
208.1390	 31.0561	  0.1099	 -0.3127	 -1.9093
284.3003	 39.9782	  0.2347	 -0.3014	 -1.8129
260.3610	 43.7584	  0.1962	 -0.2893	 -1.8426
237.0727	 47.9716	  0.1577	 -0.2767	 -1.8719
212.8772	 51.8166	  0.1185	 -0.2641	 -1.8998
289.7492	 60.5316	  0.2425	 -0.2532	 -1.8032
265.4639	 64.9706	  0.2051	 -0.2402	 -1.8333
241.4836	 68.8380	  0.1657	 -0.2286	 -1.8617
217.0585	 73.2124	  0.1271	 -0.2161	 -1.8912
295.4107	 81.8623	  0.2514	 -0.2046	 -1.7937
271.3085	 86.0410	  0.2127	 -0.1925	 -1.8229
246.4980	 90.4796	  0.1741	 -0.1799	 -1.8525
221.5720	 95.0525	  0.1352	 -0.1675	 -1.8815
301.0799	103.9528	  0.2595	 -0.1568	 -1.7838
276.5382	108.4919	  0.2213	 -0.1443	 -1.8136
251.5644	112.4461	  0.1824	 -0.1317	 -1.8422
226.1074	117.1033	  0.1436	 -0.1192	 -1.8715
