159.7153	105.0037	  0.0426	 -0.1350	 -1.9532
135.0599	110.0610	  0.0040	 -0.1255	 -1.9823
108.9242	113.2793	 -0.0355	 -0.1156	 -2.0112
 82.5204	116.1980	 -0.0753	 -0.1061	 -2.0401
162.9230	130.0960	  0.0487	 -0.0857	 -1.9444
136.9780	133.6890	  0.0095	 -0.0765	 -1.9740
110.2795	136.9696	 -0.0296	 -0.0667	 -2.0043
 83.3778	140.1692	 -0.0691	 -0.0570	 -2.0322
165.0380	154.0815	  0.0538	 -0.0369	 -1.9357
138.5654	157.9006	  0.0159	 -0.0267	 -1.9669
111.4944	161.4108	 -0.0240	 -0.0180	 -1.9947
 84.1640	164.6673	 -0.0631	 -0.0083	 -2.0243
167.4449	178.9739	  0.0603	  0.0123	 -1.9277
139.8068	182.7114	  0.0210	  0.0216	 -1.9574
112.5622	186.4112	 -0.0183	  0.0313	 -1.9871
 85.0451	190.4490	 -0.0576	  0.0409	 -2.0163
169.4447	204.9849	  0.0658	  0.0607	 -1.9188
141.8769	208.5483	  0.0271	  0.0704	 -1.9490
114.4251	212.2480	 -0.0124	  0.0802	 -1.9784
 85.6916	216.3816	 -0.0517	  0.0899	 -2.0076
