389.0028	102.0488	  0.3971	 -0.1699	 -1.6778
364.4637	104.4908	  0.3584	 -0.1622	 -1.7075
339.4943	106.5191	  0.3185	 -0.1539	 -1.7368
314.3987	108.8676	  0.2787	 -0.1461	 -1.7661
394.0450	124.9150	  0.4020	 -0.1203	 -1.6706
368.9657	127.6637	  0.3628	 -0.1127	 -1.7006
343.7881	129.9831	  0.3237	 -0.1047	 -1.7313
318.0205	132.2542	  0.2838	 -0.0967	 -1.7599
399.6053	148.2798	  0.4061	 -0.0712	 -1.6634
373.9781	151.1749	  0.3683	 -0.0626	 -1.6949
348.0855	153.9684	  0.3281	 -0.0555	 -1.7232
322.1458	156.2292	  0.2890	 -0.0475	 -1.7533
405.0640	173.2129	  0.4115	 -0.0216	 -1.6570
379.1608	175.9498	  0.3722	 -0.0140	 -1.6867
352.9963	178.7861	  0.3331	 -0.0060	 -1.7170
326.8067	181.1860	  0.2934	  0.0019	 -1.7470
410.9625	198.4908	  0.4160	  0.0272	 -1.6496
384.2688	201.4728	  0.3773	  0.0352	 -1.6801
357.8750	204.1403	  0.3377	  0.0433	 -1.7097
330.6555	207.4803	  0.2981	  0.0512	 -1.7395
