224.9615	 38.1590	  0.1383	 -0.2989	 -1.8890
200.7933	 41.4882	  0.1001	 -0.2875	 -1.9181
177.0044	 45.4814	  0.0609	 -0.2758	 -1.9469
152.4472	 48.9025	  0.0215	 -0.2645	 -1.9756
228.9832	 59.1272	  0.1459	 -0.2500	 -1.8794
204.8497	 63.1433	  0.1072	 -0.2389	 -1.9091
180.0111	 66.0274	  0.0686	 -0.2273	 -1.9389
155.5971	 70.5058	  0.0293	 -0.2158	 -1.9671
232.8880	 80.2376	  0.1528	 -0.2016	 -1.8704
208.4800	 84.5325	  0.1153	 -0.1896	 -1.9011
183.6224	 87.8218	  0.0758	 -0.1790	 -1.9297
157.8698	 91.8048	  0.0369	 -0.1674	 -1.9584
237.1523	102.3400	  0.1609	 -0.1527	 -1.8614
212.1654	106.1027	  0.1220	 -0.1416	 -1.8908
187.0667	110.7062	  0.0832	 -0.1300	 -1.9203
161.4826	114.4881	  0.0441	 -0.1186	 -1.9493
241.9652	125.0201	  0.1681	 -0.1047	 -1.8518
216.1229	129.0224	  0.1298	 -0.0932	 -1.8817
190.7989	133.2427	  0.0907	 -0.0815	 -1.9107
164.8278	138.0276	  0.0517	 -0.0701	 -1.9400
