119.4226	140.4874
143.0694	150.5167
167.0408	160.6573
190.9625	170.7865
132.5622	119.2830
155.9505	128.9326
178.9896	138.1766
202.4705	147.9942
144.5434	 97.9657
167.3899	107.5554
190.3637	117.1191
213.5952	125.9768
156.5003	 77.4189
178.9264	 86.9602
201.7567	 95.9433
225.2826	105.1703
167.8613	 56.9096
190.1349	 66.0852
212.9264	 75.1828
235.2613	 84.5991
