283.4753	 43.5878
259.7384	 45.7616
235.8201	 48.1866
210.9713	 52.7240
287.8406	 64.6843
263.4835	 67.5318
239.3290	 71.0475
214.3365	 73.8162
292.4879	 85.9680
267.5885	 89.6544
242.9784	 92.5117
217.8256	 95.9286
297.0085	108.5189
272.0461	111.9860
246.4107	115.5306
221.2306	118.5822
301.5098	131.1175
276.3240	134.9764
250.4482	138.8607
224.7689	141.9837
