414.1450	 83.0448
389.9731	 84.1955
365.0894	 86.2458
340.5908	 88.0606
418.9988	105.2062
394.4993	106.9913
369.0319	108.5609
344.4737	110.5004
424.0003	128.1272
399.0051	130.4427
373.6533	132.1666
348.0406	133.9065
429.4116	151.9960
403.5381	153.9039
378.0866	156.0717
352.0005	158.0939
435.0055	176.4938
408.6177	178.9155
382.7949	180.9785
356.4691	183.2705
