209.4472	170.9528
234.2131	179.4934
259.8730	190.4535
287.4995	208.5001
219.8487	147.6400
244.4506	157.3494
269.2271	166.2100
283.8547	197.4999
229.9765	125.3604
253.9437	134.2070
278.0490	143.4436
293.7153	175.1816
239.5412	103.7901
263.1959	112.4513
286.9912	121.1611
302.7832	152.0338
249.0495	 82.8148
272.2748	 91.3259
296.0374	 99.7727
311.3364	129.6548
