238.8280	 61.7405
214.1305	 63.9246
189.5035	 65.3877
164.8524	 67.0285
240.7996	 83.1937
215.9653	 85.0801
190.8325	 87.2704
165.3409	 88.9171
243.0892	105.5779
217.9662	107.7562
191.9771	109.6315
166.2615	111.5675
245.3367	128.7385
219.6730	130.8445
193.4758	132.9499
167.3915	135.1842
247.3993	152.6619
220.9743	154.9579
194.8878	157.3657
168.3435	159.5013
