 91.3085	-138.6387	-1915.1154
 52.5351	-128.6694	-1944.2236
 12.8777	-118.2022	-1972.7305
-26.9469	-108.2033	-2001.3201
 97.7225	-89.4400	-1905.9592
 58.4719	-79.6859	-1935.3978
 19.3404	-69.3625	-1965.3170
-20.3071	-59.1876	-1992.9940
103.4309	-40.7184	-1897.2576
 65.3734	-30.0462	-1927.8828
 25.3821	-20.7676	-1955.6884
-13.8218	-10.5556	-1985.1212
110.2766	  8.3849	-1889.0645
 70.9087	 18.1613	-1918.1919
 31.6139	 28.4174	-1947.6882
 -7.9135	 38.5527	-1976.8256
116.2187	 56.7041	-1879.8533
 77.4871	 66.8702	-1909.6611
 37.8909	 77.2153	-1938.7333
 -1.5101	 87.3507	-1967.7023
