295.4538	-21.8259	-1746.3606
335.0343	-18.9399	-1715.7832
374.7813	-16.1405	-1685.1630
413.6261	-13.2467	-1653.8074
299.2591	-71.7190	-1746.8629
339.0335	-68.7599	-1716.4277
378.3267	-65.8818	-1685.3413
417.7038	-62.6538	-1654.9847
303.3839	-121.5629	-1746.4500
342.6797	-118.7733	-1715.6250
382.8701	-115.1133	-1686.7852
420.8856	-112.8026	-1654.4880
306.8759	-171.3974	-1746.8076
346.8133	-168.6337	-1717.3361
386.0179	-165.6340	-1685.5476
425.2649	-162.3824	-1654.8566
310.2879	-221.3677	-1746.1021
350.2278	-218.2625	-1715.9880
390.0789	-215.6828	-1685.7999
429.0305	-212.6824	-1655.3746
