210.3520	-100.8232	-1818.0333
249.7905	-96.3665	-1787.5381
289.4196	-92.0438	-1757.0491
328.1020	-87.6143	-1725.5555
215.2576	-150.6127	-1817.4868
254.8701	-146.1004	-1787.0044
294.0900	-141.6870	-1755.9692
333.2910	-136.9385	-1725.7059
220.6213	-200.3653	-1816.1212
259.7808	-196.0167	-1785.2284
299.7226	-190.8323	-1756.4443
337.6722	-186.9668	-1724.1951
225.2448	-250.0555	-1815.3602
265.0531	-245.7558	-1785.8534
304.0930	-241.2408	-1754.1622
343.1473	-236.4210	-1723.4429
229.8673	-299.9238	-1813.8141
269.6141	-295.2611	-1783.6880
309.3067	-291.1930	-1753.5684
348.0976	-286.6505	-1723.1504
