321.3776	-165.6633	-1734.2068
361.3071	-162.6632	-1703.8535
401.2179	-160.2868	-1673.8160
440.1935	-157.4445	-1643.5563
318.0482	-115.6471	-1734.6722
357.9761	-113.0139	-1704.8768
397.2443	-110.2342	-1673.3923
436.4685	-107.1329	-1642.6226
314.7168	-65.8367	-1734.2594
353.9628	-63.1874	-1703.1553
394.1740	-59.6983	-1674.5908
432.1819	-57.5242	-1642.0734
310.6209	-16.0085	-1734.4286
350.4339	-13.1756	-1703.8025
389.6049	-10.4123	-1672.5111
429.0500	 -7.3565	-1642.3873
306.8500	 33.9054	-1733.5463
346.4680	 36.6864	-1703.0051
386.0781	 39.3424	-1672.0145
424.8473	 42.1252	-1640.4125
