 -1.7077	 48.9675	-1971.2803
 35.2638	 65.0810	-1941.8472
 72.6963	 81.2174	-1912.4774
108.9613	 97.3045	-1881.7889
 12.6512	  1.5365	-1964.2203
 49.9208	 17.7620	-1934.8064
 86.8683	 33.9798	-1904.3124
123.7944	 50.3553	-1876.0057
 27.6993	-45.5564	-1955.6545
 64.5295	-29.4631	-1925.7634
101.8288	-12.8058	-1898.4811
137.6391	  2.9279	-1866.9828
 41.7089	-92.7886	-1948.7118
 79.1097	-76.8053	-1919.8181
115.8839	-60.5239	-1888.8521
152.6206	-43.9908	-1859.2120
 55.7304	-140.0738	-1939.9509
 93.2303	-123.6291	-1910.6504
130.4973	-107.7970	-1881.5259
167.0180	-91.6657	-1851.5846
